
1687787952923 :: quotes :: {'symbols': 'MCX:SILVER23JULFUT'} :: 1687787953045 :: {'code': 200, 'd': [{'n': 'MCX:SILVER23JULFUT', 's': 'ok', 'v': {'ask': 69011, 'bid': 69001, 'ch': 915, 'chp': 1.34, 'cmd': {'c': 68998, 'h': 68998, 'l': 68994, 'o': 68994, 't': 1687787940, 'tf': '19:29', 'v': 3}, 'description': 'MCX:SILVER23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230705244731', 'high_price': 69462, 'low_price': 68599, 'lp': 68998, 'open_price': 68599, 'original_name': 'MCX:SILVER23JULFUT', 'prev_close_price': 68083, 'short_name': 'SILVER23JULFUT', 'spread': 10, 'symbol': 'MCX:SILVER23JULFUT', 'tt': '1687737600', 'volume': 10976}}], 'message': '', 's': 'ok'}
1687791430386 :: quotes :: {'symbols': 'MCX:ZINCMINI23JULFUT'} :: 1687791430530 :: {'code': 200, 'd': [{'n': 'MCX:ZINCMINI23JULFUT', 's': 'ok', 'v': {'ask': 211.6, 'bid': 211.5, 'ch': -2.45, 'chp': -1.15, 'cmd': {'c': 211.5, 'h': 211.5, 'l': 211.5, 'o': 211.5, 't': 1687791420, 'tf': '20:27', 'v': 1}, 'description': 'MCX:ZINCMINI23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230731253819', 'high_price': 214.5, 'low_price': 211, 'lp': 211.5, 'open_price': 214.5, 'original_name': 'MCX:ZINCMINI23JULFUT', 'prev_close_price': 213.95, 'short_name': 'ZINCMINI23JULFUT', 'spread': 0.1, 'symbol': 'MCX:ZINCMINI23JULFUT', 'tt': '1687737600', 'volume': 4969}}], 'message': '', 's': 'ok'}

1687791431394 :: quotes :: {'symbols': 'MCX:CRUDEOIL23JULFUT'} :: 1687791431570 :: {'code': 200, 'd': [{'n': 'MCX:CRUDEOIL23JULFUT', 's': 'ok', 'v': {'ask': 5684, 'bid': 5683, 'ch': 8, 'chp': 0.14, 'cmd': {'c': 5683, 'h': 5685, 'l': 5683, 'o': 5685, 't': 1687791420, 'tf': '20:27', 'v': 2}, 'description': 'MCX:CRUDEOIL23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230719252453', 'high_price': 5760, 'low_price': 5654, 'lp': 5683, 'open_price': 5686, 'original_name': 'MCX:CRUDEOIL23JULFUT', 'prev_close_price': 5675, 'short_name': 'CRUDEOIL23JULFUT', 'spread': 1, 'symbol': 'MCX:CRUDEOIL23JULFUT', 'tt': '1687737600', 'volume': 23877}}], 'message': '', 's': 'ok'}

1687791442447 :: quotes :: {'symbols': 'MCX:SILVER23JULFUT'} :: 1687791442554 :: {'code': 200, 'd': [{'n': 'MCX:SILVER23JULFUT', 's': 'ok', 'v': {'ask': 69127, 'bid': 69120, 'ch': 1037, 'chp': 1.52, 'cmd': {'c': 69120, 'h': 69121, 'l': 69120, 'o': 69121, 't': 1687791420, 'tf': '20:27', 'v': 4}, 'description': 'MCX:SILVER23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230705244731', 'high_price': 69462, 'low_price': 68599, 'lp': 69120, 'open_price': 68599, 'original_name': 'MCX:SILVER23JULFUT', 'prev_close_price': 68083, 'short_name': 'SILVER23JULFUT', 'spread': 7, 'symbol': 'MCX:SILVER23JULFUT', 'tt': '1687737600', 'volume': 12132}}], 'message': '', 's': 'ok'}

1687791443327 :: quotes :: {'symbols': 'MCX:ZINCMINI23JULFUT'} :: 1687791443423 :: {'code': 200, 'd': [{'n': 'MCX:ZINCMINI23JULFUT', 's': 'ok', 'v': {'ask': 211.55, 'bid': 211.5, 'ch': -2.45, 'chp': -1.15, 'cmd': {'c': 211.5, 'h': 211.5, 'l': 211.5, 'o': 211.5, 't': 1687791420, 'tf': '20:27', 'v': 8}, 'description': 'MCX:ZINCMINI23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230731253819', 'high_price': 214.5, 'low_price': 211, 'lp': 211.5, 'open_price': 214.5, 'original_name': 'MCX:ZINCMINI23JULFUT', 'prev_close_price': 213.95, 'short_name': 'ZINCMINI23JULFUT', 'spread': 0.05, 'symbol': 'MCX:ZINCMINI23JULFUT', 'tt': '1687737600', 'volume': 4976}}], 'message': '', 's': 'ok'}

1687791444096 :: quotes :: {'symbols': 'MCX:CRUDEOIL23JULFUT'} :: 1687791444208 :: {'code': 200, 'd': [{'n': 'MCX:CRUDEOIL23JULFUT', 's': 'ok', 'v': {'ask': 5685, 'bid': 5683, 'ch': 6, 'chp': 0.11, 'cmd': {'c': 5681, 'h': 5685, 'l': 5681, 'o': 5685, 't': 1687791420, 'tf': '20:27', 'v': 19}, 'description': 'MCX:CRUDEOIL23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230719252453', 'high_price': 5760, 'low_price': 5654, 'lp': 5681, 'open_price': 5686, 'original_name': 'MCX:CRUDEOIL23JULFUT', 'prev_close_price': 5675, 'short_name': 'CRUDEOIL23JULFUT', 'spread': 2, 'symbol': 'MCX:CRUDEOIL23JULFUT', 'tt': '1687737600', 'volume': 23894}}], 'message': '', 's': 'ok'}

1687791454972 :: quotes :: {'symbols': 'MCX:SILVER23JULFUT'} :: 1687791455067 :: {'code': 200, 'd': [{'n': 'MCX:SILVER23JULFUT', 's': 'ok', 'v': {'ask': 69142, 'bid': 69129, 'ch': 1045, 'chp': 1.53, 'cmd': {'c': 69128, 'h': 69128, 'l': 69120, 'o': 69121, 't': 1687791420, 'tf': '20:27', 'v': 5}, 'description': 'MCX:SILVER23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230705244731', 'high_price': 69462, 'low_price': 68599, 'lp': 69128, 'open_price': 68599, 'original_name': 'MCX:SILVER23JULFUT', 'prev_close_price': 68083, 'short_name': 'SILVER23JULFUT', 'spread': 13, 'symbol': 'MCX:SILVER23JULFUT', 'tt': '1687737600', 'volume': 12133}}], 'message': '', 's': 'ok'}

1687791455814 :: quotes :: {'symbols': 'MCX:ZINCMINI23JULFUT'} :: 1687791455918 :: {'code': 200, 'd': [{'n': 'MCX:ZINCMINI23JULFUT', 's': 'ok', 'v': {'ask': 211.55, 'bid': 211.5, 'ch': -2.45, 'chp': -1.15, 'cmd': {'c': 211.5, 'h': 211.5, 'l': 211.5, 'o': 211.5, 't': 1687791420, 'tf': '20:27', 'v': 8}, 'description': 'MCX:ZINCMINI23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230731253819', 'high_price': 214.5, 'low_price': 211, 'lp': 211.5, 'open_price': 214.5, 'original_name': 'MCX:ZINCMINI23JULFUT', 'prev_close_price': 213.95, 'short_name': 'ZINCMINI23JULFUT', 'spread': 0.05, 'symbol': 'MCX:ZINCMINI23JULFUT', 'tt': '1687737600', 'volume': 4976}}], 'message': '', 's': 'ok'}

1687791456624 :: quotes :: {'symbols': 'MCX:CRUDEOIL23JULFUT'} :: 1687791456712 :: {'code': 200, 'd': [{'n': 'MCX:CRUDEOIL23JULFUT', 's': 'ok', 'v': {'ask': 5685, 'bid': 5683, 'ch': 9, 'chp': 0.16, 'cmd': {'c': 5684, 'h': 5685, 'l': 5681, 'o': 5685, 't': 1687791420, 'tf': '20:27', 'v': 21}, 'description': 'MCX:CRUDEOIL23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230719252453', 'high_price': 5760, 'low_price': 5654, 'lp': 5684, 'open_price': 5686, 'original_name': 'MCX:CRUDEOIL23JULFUT', 'prev_close_price': 5675, 'short_name': 'CRUDEOIL23JULFUT', 'spread': 2, 'symbol': 'MCX:CRUDEOIL23JULFUT', 'tt': '1687737600', 'volume': 23896}}], 'message': '', 's': 'ok'}

1687791467516 :: quotes :: {'symbols': 'MCX:SILVER23JULFUT'} :: 1687791467672 :: {'code': 200, 'd': [{'n': 'MCX:SILVER23JULFUT', 's': 'ok', 'v': {'ask': 69167, 'bid': 69151, 'ch': 1067, 'chp': 1.57, 'cmd': {'c': 69150, 'h': 69150, 'l': 69120, 'o': 69121, 't': 1687791420, 'tf': '20:27', 'v': 8}, 'description': 'MCX:SILVER23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230705244731', 'high_price': 69462, 'low_price': 68599, 'lp': 69150, 'open_price': 68599, 'original_name': 'MCX:SILVER23JULFUT', 'prev_close_price': 68083, 'short_name': 'SILVER23JULFUT', 'spread': 16, 'symbol': 'MCX:SILVER23JULFUT', 'tt': '1687737600', 'volume': 12136}}], 'message': '', 's': 'ok'}

1687791468444 :: quotes :: {'symbols': 'MCX:ZINCMINI23JULFUT'} :: 1687791468558 :: {'code': 200, 'd': [{'n': 'MCX:ZINCMINI23JULFUT', 's': 'ok', 'v': {'ask': 211.55, 'bid': 211.5, 'ch': -2.4, 'chp': -1.12, 'cmd': {'c': 211.55, 'h': 211.55, 'l': 211.5, 'o': 211.5, 't': 1687791420, 'tf': '20:27', 'v': 9}, 'description': 'MCX:ZINCMINI23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230731253819', 'high_price': 214.5, 'low_price': 211, 'lp': 211.55, 'open_price': 214.5, 'original_name': 'MCX:ZINCMINI23JULFUT', 'prev_close_price': 213.95, 'short_name': 'ZINCMINI23JULFUT', 'spread': 0.05, 'symbol': 'MCX:ZINCMINI23JULFUT', 'tt': '1687737600', 'volume': 4977}}], 'message': '', 's': 'ok'}

1687791469282 :: quotes :: {'symbols': 'MCX:CRUDEOIL23JULFUT'} :: 1687791469379 :: {'code': 200, 'd': [{'n': 'MCX:CRUDEOIL23JULFUT', 's': 'ok', 'v': {'ask': 5684, 'bid': 5683, 'ch': 9, 'chp': 0.16, 'cmd': {'c': 5684, 'h': 5685, 'l': 5681, 'o': 5685, 't': 1687791420, 'tf': '20:27', 'v': 26}, 'description': 'MCX:CRUDEOIL23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230719252453', 'high_price': 5760, 'low_price': 5654, 'lp': 5684, 'open_price': 5686, 'original_name': 'MCX:CRUDEOIL23JULFUT', 'prev_close_price': 5675, 'short_name': 'CRUDEOIL23JULFUT', 'spread': 1, 'symbol': 'MCX:CRUDEOIL23JULFUT', 'tt': '1687737600', 'volume': 23901}}], 'message': '', 's': 'ok'}

1687791480127 :: quotes :: {'symbols': 'MCX:SILVER23JULFUT'} :: 1687791480234 :: {'code': 200, 'd': [{'n': 'MCX:SILVER23JULFUT', 's': 'ok', 'v': {'ask': 69162, 'bid': 69149, 'ch': 1075, 'chp': 1.58, 'cmd': {'c': 69158, 'h': 69158, 'l': 69120, 'o': 69121, 't': 1687791420, 'tf': '20:27', 'v': 14}, 'description': 'MCX:SILVER23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230705244731', 'high_price': 69462, 'low_price': 68599, 'lp': 69158, 'open_price': 68599, 'original_name': 'MCX:SILVER23JULFUT', 'prev_close_price': 68083, 'short_name': 'SILVER23JULFUT', 'spread': 13, 'symbol': 'MCX:SILVER23JULFUT', 'tt': '1687737600', 'volume': 12142}}], 'message': '', 's': 'ok'}

1687791481015 :: quotes :: {'symbols': 'MCX:ZINCMINI23JULFUT'} :: 1687791481136 :: {'code': 200, 'd': [{'n': 'MCX:ZINCMINI23JULFUT', 's': 'ok', 'v': {'ask': 211.55, 'bid': 211.5, 'ch': -2.45, 'chp': -1.15, 'cmd': {'c': 211.5, 'h': 211.55, 'l': 211.5, 'o': 211.5, 't': 1687791420, 'tf': '20:27', 'v': 12}, 'description': 'MCX:ZINCMINI23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230731253819', 'high_price': 214.5, 'low_price': 211, 'lp': 211.5, 'open_price': 214.5, 'original_name': 'MCX:ZINCMINI23JULFUT', 'prev_close_price': 213.95, 'short_name': 'ZINCMINI23JULFUT', 'spread': 0.05, 'symbol': 'MCX:ZINCMINI23JULFUT', 'tt': '1687737600', 'volume': 4980}}], 'message': '', 's': 'ok'}

1687791481958 :: quotes :: {'symbols': 'MCX:CRUDEOIL23JULFUT'} :: 1687791482063 :: {'code': 200, 'd': [{'n': 'MCX:CRUDEOIL23JULFUT', 's': 'ok', 'v': {'ask': 5684, 'bid': 5683, 'ch': 8, 'chp': 0.14, 'cmd': {'c': 5683, 'h': 5683, 'l': 5683, 'o': 5683, 't': 1687791480, 'tf': '20:28', 'v': 0}, 'description': 'MCX:CRUDEOIL23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230719252453', 'high_price': 5760, 'low_price': 5654, 'lp': 5683, 'open_price': 5686, 'original_name': 'MCX:CRUDEOIL23JULFUT', 'prev_close_price': 5675, 'short_name': 'CRUDEOIL23JULFUT', 'spread': 1, 'symbol': 'MCX:CRUDEOIL23JULFUT', 'tt': '1687737600', 'volume': 23907}}], 'message': '', 's': 'ok'}

1687791492854 :: quotes :: {'symbols': 'MCX:SILVER23JULFUT'} :: 1687791493053 :: {'code': 200, 'd': [{'n': 'MCX:SILVER23JULFUT', 's': 'ok', 'v': {'ask': 69155, 'bid': 69140, 'ch': 1075, 'chp': 1.58, 'cmd': {'c': 69158, 'h': 69158, 'l': 69158, 'o': 69158, 't': 1687791480, 'tf': '20:28', 'v': 0}, 'description': 'MCX:SILVER23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230705244731', 'high_price': 69462, 'low_price': 68599, 'lp': 69158, 'open_price': 68599, 'original_name': 'MCX:SILVER23JULFUT', 'prev_close_price': 68083, 'short_name': 'SILVER23JULFUT', 'spread': 15, 'symbol': 'MCX:SILVER23JULFUT', 'tt': '1687737600', 'volume': 12142}}], 'message': '', 's': 'ok'}

1687791493810 :: quotes :: {'symbols': 'MCX:ZINCMINI23JULFUT'} :: 1687791493984 :: {'code': 200, 'd': [{'n': 'MCX:ZINCMINI23JULFUT', 's': 'ok', 'v': {'ask': 211.65, 'bid': 211.55, 'ch': -2.35, 'chp': -1.1, 'cmd': {'c': 211.6, 'h': 211.6, 'l': 211.5, 'o': 211.5, 't': 1687791480, 'tf': '20:28', 'v': 8}, 'description': 'MCX:ZINCMINI23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230731253819', 'high_price': 214.5, 'low_price': 211, 'lp': 211.6, 'open_price': 214.5, 'original_name': 'MCX:ZINCMINI23JULFUT', 'prev_close_price': 213.95, 'short_name': 'ZINCMINI23JULFUT', 'spread': 0.1, 'symbol': 'MCX:ZINCMINI23JULFUT', 'tt': '1687737600', 'volume': 4988}}], 'message': '', 's': 'ok'}

1687791494748 :: quotes :: {'symbols': 'MCX:CRUDEOIL23JULFUT'} :: 1687791495054 :: {'code': 200, 'd': [{'n': 'MCX:CRUDEOIL23JULFUT', 's': 'ok', 'v': {'ask': 5686, 'bid': 5685, 'ch': 12, 'chp': 0.21, 'cmd': {'c': 5687, 'h': 5687, 'l': 5683, 'o': 5683, 't': 1687791480, 'tf': '20:28', 'v': 18}, 'description': 'MCX:CRUDEOIL23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230719252453', 'high_price': 5760, 'low_price': 5654, 'lp': 5687, 'open_price': 5686, 'original_name': 'MCX:CRUDEOIL23JULFUT', 'prev_close_price': 5675, 'short_name': 'CRUDEOIL23JULFUT', 'spread': 1, 'symbol': 'MCX:CRUDEOIL23JULFUT', 'tt': '1687737600', 'volume': 23925}}], 'message': '', 's': 'ok'}

1687791505887 :: quotes :: {'symbols': 'MCX:SILVER23JULFUT'} :: 1687791506005 :: {'code': 200, 'd': [{'n': 'MCX:SILVER23JULFUT', 's': 'ok', 'v': {'ask': 69139, 'bid': 69129, 'ch': 1059, 'chp': 1.56, 'cmd': {'c': 69142, 'h': 69158, 'l': 69142, 'o': 69158, 't': 1687791480, 'tf': '20:28', 'v': 1}, 'description': 'MCX:SILVER23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230705244731', 'high_price': 69462, 'low_price': 68599, 'lp': 69142, 'open_price': 68599, 'original_name': 'MCX:SILVER23JULFUT', 'prev_close_price': 68083, 'short_name': 'SILVER23JULFUT', 'spread': 10, 'symbol': 'MCX:SILVER23JULFUT', 'tt': '1687737600', 'volume': 12143}}], 'message': '', 's': 'ok'}

1687791506843 :: quotes :: {'symbols': 'MCX:ZINCMINI23JULFUT'} :: 1687791506983 :: {'code': 200, 'd': [{'n': 'MCX:ZINCMINI23JULFUT', 's': 'ok', 'v': {'ask': 211.65, 'bid': 211.6, 'ch': -2.4, 'chp': -1.12, 'cmd': {'c': 211.55, 'h': 211.6, 'l': 211.5, 'o': 211.5, 't': 1687791480, 'tf': '20:28', 'v': 10}, 'description': 'MCX:ZINCMINI23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230731253819', 'high_price': 214.5, 'low_price': 211, 'lp': 211.55, 'open_price': 214.5, 'original_name': 'MCX:ZINCMINI23JULFUT', 'prev_close_price': 213.95, 'short_name': 'ZINCMINI23JULFUT', 'spread': 0.05, 'symbol': 'MCX:ZINCMINI23JULFUT', 'tt': '1687737600', 'volume': 4990}}], 'message': '', 's': 'ok'}

1687791508157 :: quotes :: {'symbols': 'MCX:CRUDEOIL23JULFUT'} :: 1687791508686 :: {'code': 200, 'd': [{'n': 'MCX:CRUDEOIL23JULFUT', 's': 'ok', 'v': {'ask': 5686, 'bid': 5684, 'ch': 11, 'chp': 0.19, 'cmd': {'c': 5686, 'h': 5687, 'l': 5683, 'o': 5683, 't': 1687791480, 'tf': '20:28', 'v': 20}, 'description': 'MCX:CRUDEOIL23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230719252453', 'high_price': 5760, 'low_price': 5654, 'lp': 5686, 'open_price': 5686, 'original_name': 'MCX:CRUDEOIL23JULFUT', 'prev_close_price': 5675, 'short_name': 'CRUDEOIL23JULFUT', 'spread': 2, 'symbol': 'MCX:CRUDEOIL23JULFUT', 'tt': '1687737600', 'volume': 23927}}], 'message': '', 's': 'ok'}

1687791519594 :: quotes :: {'symbols': 'MCX:SILVER23JULFUT'} :: 1687791519859 :: {'code': 200, 'd': [{'n': 'MCX:SILVER23JULFUT', 's': 'ok', 'v': {'ask': 69160, 'bid': 69154, 'ch': 1067, 'chp': 1.57, 'cmd': {'c': 69150, 'h': 69158, 'l': 69139, 'o': 69158, 't': 1687791480, 'tf': '20:28', 'v': 6}, 'description': 'MCX:SILVER23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230705244731', 'high_price': 69462, 'low_price': 68599, 'lp': 69150, 'open_price': 68599, 'original_name': 'MCX:SILVER23JULFUT', 'prev_close_price': 68083, 'short_name': 'SILVER23JULFUT', 'spread': 6, 'symbol': 'MCX:SILVER23JULFUT', 'tt': '1687737600', 'volume': 12148}}], 'message': '', 's': 'ok'}

1687791520711 :: quotes :: {'symbols': 'MCX:ZINCMINI23JULFUT'} :: 1687791521013 :: {'code': 200, 'd': [{'n': 'MCX:ZINCMINI23JULFUT', 's': 'ok', 'v': {'ask': 211.7, 'bid': 211.6, 'ch': -2.3, 'chp': -1.08, 'cmd': {'c': 211.65, 'h': 211.65, 'l': 211.5, 'o': 211.5, 't': 1687791480, 'tf': '20:28', 'v': 16}, 'description': 'MCX:ZINCMINI23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230731253819', 'high_price': 214.5, 'low_price': 211, 'lp': 211.65, 'open_price': 214.5, 'original_name': 'MCX:ZINCMINI23JULFUT', 'prev_close_price': 213.95, 'short_name': 'ZINCMINI23JULFUT', 'spread': 0.1, 'symbol': 'MCX:ZINCMINI23JULFUT', 'tt': '1687737600', 'volume': 4996}}], 'message': '', 's': 'ok'}

1687791522233 :: quotes :: {'symbols': 'MCX:CRUDEOIL23JULFUT'} :: 1687791522683 :: {'code': 200, 'd': [{'n': 'MCX:CRUDEOIL23JULFUT', 's': 'ok', 'v': {'ask': 5688, 'bid': 5686, 'ch': 11, 'chp': 0.19, 'cmd': {'c': 5686, 'h': 5687, 'l': 5683, 'o': 5683, 't': 1687791480, 'tf': '20:28', 'v': 20}, 'description': 'MCX:CRUDEOIL23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230719252453', 'high_price': 5760, 'low_price': 5654, 'lp': 5686, 'open_price': 5686, 'original_name': 'MCX:CRUDEOIL23JULFUT', 'prev_close_price': 5675, 'short_name': 'CRUDEOIL23JULFUT', 'spread': 2, 'symbol': 'MCX:CRUDEOIL23JULFUT', 'tt': '1687737600', 'volume': 23927}}], 'message': '', 's': 'ok'}

1687791654404 :: quotes :: {'symbols': 'MCX:SILVER23JULFUT'} :: 1687791655012 :: {'code': 200, 'd': [{'n': 'MCX:SILVER23JULFUT', 's': 'ok', 'v': {'ask': 69201, 'bid': 69186, 'ch': 1116, 'chp': 1.64, 'cmd': {'c': 69199, 'h': 69210, 'l': 69171, 'o': 69171, 't': 1687791600, 'tf': '20:30', 'v': 12}, 'description': 'MCX:SILVER23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230705244731', 'high_price': 69462, 'low_price': 68599, 'lp': 69199, 'open_price': 68599, 'original_name': 'MCX:SILVER23JULFUT', 'prev_close_price': 68083, 'short_name': 'SILVER23JULFUT', 'spread': 15, 'symbol': 'MCX:SILVER23JULFUT', 'tt': '1687737600', 'volume': 12167}}], 'message': '', 's': 'ok'}

1687791656029 :: quotes :: {'symbols': 'MCX:ZINCMINI23JULFUT'} :: 1687791656270 :: {'code': 200, 'd': [{'n': 'MCX:ZINCMINI23JULFUT', 's': 'ok', 'v': {'ask': 211.8, 'bid': 211.7, 'ch': -2.25, 'chp': -1.05, 'cmd': {'c': 211.7, 'h': 211.7, 'l': 211.7, 'o': 211.7, 't': 1687791600, 'tf': '20:30', 'v': 1}, 'description': 'MCX:ZINCMINI23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230731253819', 'high_price': 214.5, 'low_price': 211, 'lp': 211.7, 'open_price': 214.5, 'original_name': 'MCX:ZINCMINI23JULFUT', 'prev_close_price': 213.95, 'short_name': 'ZINCMINI23JULFUT', 'spread': 0.1, 'symbol': 'MCX:ZINCMINI23JULFUT', 'tt': '1687737600', 'volume': 5016}}], 'message': '', 's': 'ok'}

1687791657112 :: quotes :: {'symbols': 'MCX:CRUDEOIL23JULFUT'} :: 1687791657309 :: {'code': 200, 'd': [{'n': 'MCX:CRUDEOIL23JULFUT', 's': 'ok', 'v': {'ask': 5684, 'bid': 5682, 'ch': 7, 'chp': 0.12, 'cmd': {'c': 5682, 'h': 5685, 'l': 5680, 'o': 5684, 't': 1687791600, 'tf': '20:30', 'v': 124}, 'description': 'MCX:CRUDEOIL23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230719252453', 'high_price': 5760, 'low_price': 5654, 'lp': 5682, 'open_price': 5686, 'original_name': 'MCX:CRUDEOIL23JULFUT', 'prev_close_price': 5675, 'short_name': 'CRUDEOIL23JULFUT', 'spread': 2, 'symbol': 'MCX:CRUDEOIL23JULFUT', 'tt': '1687737600', 'volume': 24083}}], 'message': '', 's': 'ok'}

1687791668871 :: quotes :: {'symbols': 'MCX:SILVER23JULFUT'} :: 1687791669071 :: {'code': 200, 'd': [{'n': 'MCX:SILVER23JULFUT', 's': 'ok', 'v': {'ask': 69201, 'bid': 69190, 'ch': 1116, 'chp': 1.64, 'cmd': {'c': 69199, 'h': 69199, 'l': 69199, 'o': 69199, 't': 1687791660, 'tf': '20:31', 'v': 0}, 'description': 'MCX:SILVER23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230705244731', 'high_price': 69462, 'low_price': 68599, 'lp': 69199, 'open_price': 68599, 'original_name': 'MCX:SILVER23JULFUT', 'prev_close_price': 68083, 'short_name': 'SILVER23JULFUT', 'spread': 11, 'symbol': 'MCX:SILVER23JULFUT', 'tt': '1687737600', 'volume': 12167}}], 'message': '', 's': 'ok'}

1687791669951 :: quotes :: {'symbols': 'MCX:ZINCMINI23JULFUT'} :: 1687791670208 :: {'code': 200, 'd': [{'n': 'MCX:ZINCMINI23JULFUT', 's': 'ok', 'v': {'ask': 211.8, 'bid': 211.7, 'ch': -2.25, 'chp': -1.05, 'cmd': {'c': 211.7, 'h': 211.7, 'l': 211.7, 'o': 211.7, 't': 1687791600, 'tf': '20:30', 'v': 1}, 'description': 'MCX:ZINCMINI23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230731253819', 'high_price': 214.5, 'low_price': 211, 'lp': 211.7, 'open_price': 214.5, 'original_name': 'MCX:ZINCMINI23JULFUT', 'prev_close_price': 213.95, 'short_name': 'ZINCMINI23JULFUT', 'spread': 0.1, 'symbol': 'MCX:ZINCMINI23JULFUT', 'tt': '1687737600', 'volume': 5016}}], 'message': '', 's': 'ok'}

1687791671008 :: quotes :: {'symbols': 'MCX:CRUDEOIL23JULFUT'} :: 1687791671193 :: {'code': 200, 'd': [{'n': 'MCX:CRUDEOIL23JULFUT', 's': 'ok', 'v': {'ask': 5682, 'bid': 5681, 'ch': 7, 'chp': 0.12, 'cmd': {'c': 5682, 'h': 5682, 'l': 5682, 'o': 5682, 't': 1687791660, 'tf': '20:31', 'v': 2}, 'description': 'MCX:CRUDEOIL23JULFUT', 'exchange': 'MCX', 'fyToken': '1120230719252453', 'high_price': 5760, 'low_price': 5654, 'lp': 5682, 'open_price': 5686, 'original_name': 'MCX:CRUDEOIL23JULFUT', 'prev_close_price': 5675, 'short_name': 'CRUDEOIL23JULFUT', 'spread': 1, 'symbol': 'MCX:CRUDEOIL23JULFUT', 'tt': '1687737600', 'volume': 24085}}], 'message': '', 's': 'ok'}
